"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Subsolar (deg)"
4 Jan 2021 03:01:00.000,283.100,-08.272,081.726
4 Jan 2021 03:02:00.000,282.557,-09.082,080.915
4 Jan 2021 03:03:00.000,281.963,-09.857,080.140
4 Jan 2021 03:04:00.000,281.318,-10.593,079.404
4 Jan 2021 03:05:00.000,280.625,-11.288,078.710
4 Jan 2021 03:06:00.000,279.887,-11.938,078.060
4 Jan 2021 03:07:00.000,279.107,-12.540,077.458
4 Jan 2021 03:08:00.000,278.286,-13.092,076.906
4 Jan 2021 03:09:00.000,277.429,-13.591,076.407
4 Jan 2021 03:10:00.000,276.538,-14.034,075.963
4 Jan 2021 03:11:00.000,275.618,-14.421,075.576
4 Jan 2021 03:12:00.000,274.672,-14.748,075.249
4 Jan 2021 03:13:00.000,273.705,-15.015,074.982
4 Jan 2021 03:14:00.000,272.721,-15.220,074.778
4 Jan 2021 03:15:00.000,271.724,-15.361,074.636
4 Jan 2021 03:16:00.000,270.719,-15.439,074.558
4 Jan 2021 03:17:00.000,269.710,-15.453,074.544
4 Jan 2021 03:18:00.000,268.703,-15.403,074.595
4 Jan 2021 03:19:00.000,267.702,-15.288,074.709
4 Jan 2021 03:20:00.000,266.712,-15.111,074.887
4 Jan 2021 03:21:00.000,265.737,-14.871,075.127
4 Jan 2021 03:22:00.000,264.781,-14.569,075.428
4 Jan 2021 03:23:00.000,263.849,-14.208,075.789
4 Jan 2021 03:24:00.000,262.945,-13.788,076.209
4 Jan 2021 03:25:00.000,262.073,-13.313,076.684
4 Jan 2021 03:26:00.000,261.236,-12.783,077.214
4 Jan 2021 03:27:00.000,260.438,-12.202,077.795
4 Jan 2021 03:28:00.000,259.681,-11.573,078.425
4 Jan 2021 03:29:00.000,258.968,-10.897,079.100
4 Jan 2021 03:30:00.000,258.303,-10.178,079.819
4 Jan 2021 03:31:00.000,257.686,-09.419,080.578
4 Jan 2021 03:32:00.000,257.120,-08.623,081.374
4 Jan 2021 03:33:00.000,256.607,-07.794,082.203
4 Jan 2021 03:34:00.000,256.149,-06.935,083.062
4 Jan 2021 03:35:00.000,255.746,-06.049,083.948
4 Jan 2021 03:36:00.000,255.399,-05.140,084.857
4 Jan 2021 03:37:00.000,255.110,-04.211,085.786
4 Jan 2021 03:38:00.000,254.880,-03.267,086.731
4 Jan 2021 03:39:00.000,254.708,-02.309,087.688
4 Jan 2021 03:40:00.000,254.595,-01.344,088.654
4 Jan 2021 03:41:00.000,254.542,-00.373,089.624
4 Jan 2021 03:42:00.000,254.549,000.599,090.597
4 Jan 2021 03:43:00.000,254.615,001.569,091.567
4 Jan 2021 03:44:00.000,254.741,002.534,092.531
4 Jan 2021 03:45:00.000,254.926,003.488,093.486
4 Jan 2021 03:46:00.000,255.170,004.430,094.427
4 Jan 2021 03:47:00.000,255.471,005.354,095.352
4 Jan 2021 03:48:00.000,255.831,006.259,096.256
4 Jan 2021 03:49:00.000,256.246,007.139,097.137
4 Jan 2021 03:50:00.000,256.717,007.992,097.990
4 Jan 2021 03:51:00.000,257.242,008.814,098.812
4 Jan 2021 03:52:00.000,257.819,009.602,099.600
4 Jan 2021 03:53:00.000,258.447,010.353,100.350
4 Jan 2021 03:54:00.000,259.124,011.063,101.060
4 Jan 2021 03:55:00.000,259.847,011.729,101.726
4 Jan 2021 03:56:00.000,260.613,012.348,102.345
4 Jan 2021 03:57:00.000,261.421,012.918,102.915
4 Jan 2021 03:58:00.000,262.266,013.436,103.433
4 Jan 2021 03:59:00.000,263.146,013.899,103.896
4 Jan 2021 04:00:00.000,264.057,014.306,104.303
4 Jan 2021 04:01:00.000,264.994,014.654,104.651
4 Jan 2021 04:02:00.000,265.955,014.942,104.939
4 Jan 2021 04:03:00.000,266.935,015.169,105.166
4 Jan 2021 04:04:00.000,267.928,015.332,105.330
4 Jan 2021 04:05:00.000,268.931,015.432,105.430
4 Jan 2021 04:06:00.000,269.940,015.468,105.466
4 Jan 2021 04:07:00.000,270.948,015.440,105.438
4 Jan 2021 04:08:00.000,271.953,015.348,105.345
4 Jan 2021 04:09:00.000,272.948,015.192,105.190
4 Jan 2021 04:10:00.000,273.929,014.974,104.971
4 Jan 2021 04:11:00.000,274.893,014.693,104.690
4 Jan 2021 04:12:00.000,275.833,014.352,104.350
4 Jan 2021 04:13:00.000,276.748,013.953,103.950
4 Jan 2021 04:14:00.000,277.632,013.496,103.493
4 Jan 2021 04:15:00.000,278.482,012.985,102.982
4 Jan 2021 04:15:08.763,278.603,012.906,102.903
4 Jan 2021 04:17:00.000,280.066,011.808,101.805
4 Jan 2021 04:18:00.000,280.795,011.147,101.144
4 Jan 2021 04:19:00.000,281.478,010.442,100.440
4 Jan 2021 04:20:00.000,282.112,009.697,099.694
4 Jan 2021 04:21:00.000,282.696,008.913,098.910
4 Jan 2021 04:22:00.000,283.227,008.095,098.092
4 Jan 2021 04:23:00.000,283.705,007.245,097.242
4 Jan 2021 04:24:00.000,284.128,006.368,096.365
4 Jan 2021 04:25:00.000,284.494,005.466,095.463
4 Jan 2021 04:26:00.000,284.803,004.543,094.540
4 Jan 2021 04:27:00.000,285.054,003.603,093.600
4 Jan 2021 04:28:00.000,285.247,002.649,092.647
4 Jan 2021 04:29:00.000,285.380,001.686,091.683
4 Jan 2021 04:30:00.000,285.454,000.716,090.713
4 Jan 2021 04:31:00.000,285.468,-00.257,089.740
4 Jan 2021 04:32:00.000,285.422,-01.229,088.769
4 Jan 2021 04:33:00.000,285.317,-02.196,087.802
4 Jan 2021 04:34:00.000,285.152,-03.155,086.843
4 Jan 2021 04:35:00.000,284.929,-04.101,085.896
4 Jan 2021 04:36:00.000,284.647,-05.033,084.964
4 Jan 2021 04:37:00.000,284.308,-05.945,084.052
4 Jan 2021 04:38:00.000,283.911,-06.835,083.163
4 Jan 2021 04:39:00.000,283.459,-07.698,082.299
4 Jan 2021 04:40:00.000,282.953,-08.532,081.466
4 Jan 2021 04:41:00.000,282.393,-09.332,080.665
4 Jan 2021 04:42:00.000,281.782,-10.096,079.901
4 Jan 2021 04:43:00.000,281.122,-10.821,079.176
4 Jan 2021 04:44:00.000,280.415,-11.503,078.494
4 Jan 2021 04:45:00.000,279.662,-12.139,077.858
4 Jan 2021 04:46:00.000,278.868,-12.727,077.271
4 Jan 2021 04:47:00.000,278.035,-13.263,076.734
4 Jan 2021 04:48:00.000,277.167,-13.746,076.251
4 Jan 2021 04:49:00.000,276.266,-14.173,075.824
4 Jan 2021 04:50:00.000,275.336,-14.542,075.455
4 Jan 2021 04:51:00.000,274.383,-14.851,075.146
4 Jan 2021 04:52:00.000,273.409,-15.099,074.898
4 Jan 2021 04:53:00.000,272.419,-15.285,074.712
4 Jan 2021 04:54:00.000,271.418,-15.407,074.590
4 Jan 2021 04:55:00.000,270.410,-15.466,074.532
4 Jan 2021 04:56:00.000,269.401,-15.460,074.538
4 Jan 2021 04:57:00.000,268.394,-15.390,074.608
4 Jan 2021 04:58:00.000,267.395,-15.256,074.742
4 Jan 2021 04:59:00.000,266.408,-15.059,074.939
4 Jan 2021 05:00:00.000,265.437,-14.799,075.198
4 Jan 2021 05:01:00.000,264.487,-14.479,075.518
4 Jan 2021 05:02:00.000,263.563,-14.099,075.898
4 Jan 2021 05:03:00.000,262.667,-13.662,076.335
4 Jan 2021 05:04:00.000,261.805,-13.169,076.828
4 Jan 2021 05:05:00.000,260.978,-12.623,077.374
4 Jan 2021 05:06:00.000,260.191,-12.026,077.971
4 Jan 2021 05:07:00.000,259.447,-11.381,078.616
4 Jan 2021 05:08:00.000,258.748,-10.691,079.306
4 Jan 2021 05:09:00.000,258.096,-09.959,080.038
4 Jan 2021 05:10:00.000,257.495,-09.188,080.809
4 Jan 2021 05:11:00.000,256.944,-08.381,081.616
4 Jan 2021 05:12:00.000,256.448,-07.541,082.456
4 Jan 2021 05:13:00.000,256.005,-06.673,083.325
4 Jan 2021 05:14:00.000,255.619,-05.778,084.219
4 Jan 2021 05:15:00.000,255.290,-04.862,085.135
4 Jan 2021 05:16:00.000,255.019,-03.927,086.070
4 Jan 2021 05:17:00.000,254.806,-02.977,087.020
4 Jan 2021 05:18:00.000,254.652,-02.016,087.981
4 Jan 2021 05:19:00.000,254.557,-01.048,088.950
4 Jan 2021 05:20:00.000,254.523,-00.075,089.922
4 Jan 2021 05:21:00.000,254.548,000.898,090.895
4 Jan 2021 05:22:00.000,254.632,001.868,091.865
4 Jan 2021 05:23:00.000,254.776,002.830,092.827
4 Jan 2021 05:24:00.000,254.979,003.782,093.779
4 Jan 2021 05:25:00.000,255.241,004.720,094.717
4 Jan 2021 05:26:00.000,255.561,005.639,095.637
4 Jan 2021 05:27:00.000,255.938,006.538,096.535
4 Jan 2021 05:28:00.000,256.371,007.411,097.408
4 Jan 2021 05:29:00.000,256.859,008.256,098.253
4 Jan 2021 05:30:00.000,257.401,009.069,099.066
4 Jan 2021 05:31:00.000,257.994,009.846,099.843
4 Jan 2021 05:32:00.000,258.638,010.585,100.582
4 Jan 2021 05:33:00.000,259.329,011.283,101.280
4 Jan 2021 05:34:00.000,260.067,011.935,101.932
4 Jan 2021 05:35:00.000,260.847,012.540,102.538
4 Jan 2021 05:36:00.000,261.667,013.095,103.092
4 Jan 2021 05:37:00.000,262.524,013.597,103.594
4 Jan 2021 05:38:00.000,263.415,014.044,104.041
4 Jan 2021 05:39:00.000,264.335,014.433,104.431
4 Jan 2021 05:40:00.000,265.282,014.763,104.761
4 Jan 2021 05:41:00.000,266.250,015.033,105.030
4 Jan 2021 05:42:00.000,267.235,015.241,105.238
4 Jan 2021 05:43:00.000,268.233,015.385,105.382
4 Jan 2021 05:44:00.000,269.239,015.466,105.463
4 Jan 2021 05:45:00.000,270.249,015.482,105.479
4 Jan 2021 05:46:00.000,271.258,015.434,105.432
4 Jan 2021 05:47:00.000,272.261,015.322,105.320
4 Jan 2021 05:48:00.000,273.253,015.147,105.144
4 Jan 2021 05:49:00.000,274.231,014.909,104.906
4 Jan 2021 05:50:00.000,275.189,014.610,104.607
4 Jan 2021 05:51:00.000,276.123,014.250,104.247
4 Jan 2021 05:52:00.000,277.030,013.832,103.830
4 Jan 2021 05:53:00.000,277.904,013.358,103.356
4 Jan 2021 05:54:00.000,278.744,012.830,102.827
4 Jan 2021 05:55:00.000,279.545,012.250,102.248
4 Jan 2021 05:56:00.000,280.305,011.622,101.619
4 Jan 2021 05:56:06.152,280.380,011.554,101.552
4 Jan 2021 05:58:00.000,281.689,010.228,100.225
4 Jan 2021 05:59:00.000,282.309,009.470,099.467
4 Jan 2021 06:00:00.000,282.877,008.674,098.672
4 Jan 2021 06:01:00.000,283.393,007.845,097.842
4 Jan 2021 06:02:00.000,283.855,006.986,096.983
4 Jan 2021 06:03:00.000,284.261,006.100,096.097
4 Jan 2021 06:04:00.000,284.610,005.190,095.187
4 Jan 2021 06:05:00.000,284.901,004.261,094.258
4 Jan 2021 06:06:00.000,285.135,003.315,093.313
4 Jan 2021 06:07:00.000,285.309,002.357,092.355
4 Jan 2021 06:08:00.000,285.424,001.390,091.388
4 Jan 2021 06:09:00.000,285.480,000.418,090.415
4 Jan 2021 06:10:00.000,285.476,-00.556,089.442
4 Jan 2021 06:11:00.000,285.412,-01.527,088.470
4 Jan 2021 06:12:00.000,285.288,-02.493,087.504
4 Jan 2021 06:13:00.000,285.105,-03.450,086.548
4 Jan 2021 06:14:00.000,284.864,-04.393,085.604
4 Jan 2021 06:15:00.000,284.564,-05.320,084.677
4 Jan 2021 06:16:00.000,284.206,-06.226,083.771
4 Jan 2021 06:17:00.000,283.793,-07.109,082.888
4 Jan 2021 06:18:00.000,283.323,-07.965,082.033
4 Jan 2021 06:19:00.000,282.800,-08.789,081.208
4 Jan 2021 06:20:00.000,282.224,-09.580,080.417
4 Jan 2021 06:21:00.000,281.597,-10.333,079.664
4 Jan 2021 06:22:00.000,280.921,-11.046,078.952
4 Jan 2021 06:23:00.000,280.199,-11.715,078.283
4 Jan 2021 06:24:00.000,279.433,-12.337,077.661
4 Jan 2021 06:25:00.000,278.626,-12.910,077.088
4 Jan 2021 06:26:00.000,277.781,-13.430,076.567
4 Jan 2021 06:27:00.000,276.901,-13.897,076.101
4 Jan 2021 06:28:00.000,275.990,-14.307,075.691
4 Jan 2021 06:29:00.000,275.052,-14.658,075.340
4 Jan 2021 06:30:00.000,274.090,-14.949,075.049
4 Jan 2021 06:31:00.000,273.110,-15.178,074.819
4 Jan 2021 06:32:00.000,272.115,-15.345,074.653
4 Jan 2021 06:33:00.000,271.111,-15.447,074.550
4 Jan 2021 06:34:00.000,270.101,-15.486,074.511
4 Jan 2021 06:35:00.000,269.091,-15.461,074.537
4 Jan 2021 06:36:00.000,268.085,-15.371,074.626
4 Jan 2021 06:37:00.000,267.088,-15.217,074.780
4 Jan 2021 06:38:00.000,266.104,-15.001,074.997
4 Jan 2021 06:39:00.000,265.138,-14.722,075.275
4 Jan 2021 06:40:00.000,264.195,-14.383,075.614
4 Jan 2021 06:41:00.000,263.278,-13.985,076.012
4 Jan 2021 06:42:00.000,262.391,-13.530,076.467
4 Jan 2021 06:43:00.000,261.538,-13.020,076.977
4 Jan 2021 06:44:00.000,260.723,-12.458,077.539
4 Jan 2021 06:45:00.000,259.948,-11.845,078.152
4 Jan 2021 06:46:00.000,259.217,-11.186,078.811
4 Jan 2021 06:47:00.000,258.531,-10.482,079.516
4 Jan 2021 06:48:00.000,257.894,-09.736,080.261
4 Jan 2021 06:49:00.000,257.307,-08.953,081.044
4 Jan 2021 06:50:00.000,256.773,-08.135,081.862
4 Jan 2021 06:51:00.000,256.292,-07.285,082.712
4 Jan 2021 06:52:00.000,255.867,-06.407,083.590
4 Jan 2021 06:53:00.000,255.497,-05.505,084.492
4 Jan 2021 06:54:00.000,255.186,-04.582,085.416
4 Jan 2021 06:55:00.000,254.932,-03.641,086.356
4 Jan 2021 06:56:00.000,254.737,-02.686,087.311
4 Jan 2021 06:57:00.000,254.601,-01.722,088.276
4 Jan 2021 06:58:00.000,254.525,-00.751,089.247
4 Jan 2021 06:59:00.000,254.508,000.224,090.221
4 Jan 2021 07:00:00.000,254.552,001.197,091.194
4 Jan 2021 07:01:00.000,254.655,002.166,092.163
4 Jan 2021 07:02:00.000,254.817,003.126,093.124
4 Jan 2021 07:03:00.000,255.038,004.075,094.072
4 Jan 2021 07:04:00.000,255.318,005.009,095.006
4 Jan 2021 07:05:00.000,255.656,005.923,095.920
4 Jan 2021 07:06:00.000,256.050,006.815,096.812
4 Jan 2021 07:07:00.000,256.501,007.681,097.678
4 Jan 2021 07:08:00.000,257.006,008.517,098.514
4 Jan 2021 07:09:00.000,257.564,009.320,099.317
4 Jan 2021 07:10:00.000,258.174,010.087,100.084
4 Jan 2021 07:11:00.000,258.833,010.814,100.812
4 Jan 2021 07:12:00.000,259.540,011.499,101.496
4 Jan 2021 07:13:00.000,260.291,012.138,102.135
4 Jan 2021 07:14:00.000,261.085,012.729,102.726
4 Jan 2021 07:15:00.000,261.918,013.268,103.265
4 Jan 2021 07:16:00.000,262.786,013.754,103.751
4 Jan 2021 07:17:00.000,263.687,014.184,104.181
4 Jan 2021 07:18:00.000,264.617,014.556,104.553
4 Jan 2021 07:19:00.000,265.572,014.868,104.865
4 Jan 2021 07:20:00.000,266.546,015.119,105.116
4 Jan 2021 07:21:00.000,267.537,015.307,105.304
4 Jan 2021 07:22:00.000,268.539,015.432,105.430
4 Jan 2021 07:23:00.000,269.548,015.493,105.491
4 Jan 2021 07:24:00.000,270.559,015.490,105.487
4 Jan 2021 07:25:00.000,271.568,015.422,105.420
4 Jan 2021 07:26:00.000,272.569,015.291,105.288
4 Jan 2021 07:27:00.000,273.559,015.096,105.093
4 Jan 2021 07:28:00.000,274.532,014.839,104.836
4 Jan 2021 07:29:00.000,275.484,014.520,104.518
4 Jan 2021 07:30:00.000,276.411,014.142,104.140
4 Jan 2021 07:30:19.519,276.706,014.007,104.004
4 Jan 2021 07:32:00.000,278.174,013.215,103.213
4 Jan 2021 07:33:00.000,279.003,012.671,102.668
4 Jan 2021 07:34:00.000,279.793,012.075,102.072
4 Jan 2021 07:35:00.000,280.540,011.431,101.428
4 Jan 2021 07:36:00.000,281.242,010.742,100.739
4 Jan 2021 07:37:00.000,281.897,010.010,100.007
4 Jan 2021 07:38:00.000,282.501,009.239,099.236
4 Jan 2021 07:39:00.000,283.055,008.432,098.429
4 Jan 2021 07:40:00.000,283.554,007.592,097.590
4 Jan 2021 07:41:00.000,283.999,006.723,096.721
4 Jan 2021 07:42:00.000,284.388,005.829,095.826
4 Jan 2021 07:43:00.000,284.720,004.912,094.909
4 Jan 2021 07:44:00.000,284.995,003.976,093.974
4 Jan 2021 07:45:00.000,285.210,003.026,093.023
4 Jan 2021 07:46:00.000,285.366,002.064,092.061
4 Jan 2021 07:47:00.000,285.463,001.094,091.091
4 Jan 2021 07:48:00.000,285.501,000.120,090.117
4 Jan 2021 07:49:00.000,285.478,-00.855,089.143
4 Jan 2021 07:50:00.000,285.396,-01.826,088.171
4 Jan 2021 07:51:00.000,285.254,-02.790,087.207
4 Jan 2021 07:52:00.000,285.053,-03.744,086.253
4 Jan 2021 07:53:00.000,284.793,-04.684,085.313
4 Jan 2021 07:54:00.000,284.475,-05.606,084.392
4 Jan 2021 07:55:00.000,284.100,-06.506,083.491
4 Jan 2021 07:56:00.000,283.669,-07.382,082.615
4 Jan 2021 07:57:00.000,283.182,-08.229,081.768
4 Jan 2021 07:58:00.000,282.642,-09.045,080.953
4 Jan 2021 07:59:00.000,282.049,-09.825,080.172
4 Jan 2021 08:00:00.000,281.407,-10.567,079.431
4 Jan 2021 08:01:00.000,280.716,-11.267,078.730
4 Jan 2021 08:02:00.000,279.979,-11.923,078.075
4 Jan 2021 08:03:00.000,279.200,-12.531,077.467
4 Jan 2021 08:04:00.000,278.380,-13.088,076.909
4 Jan 2021 08:05:00.000,277.523,-13.593,076.404
4 Jan 2021 08:06:00.000,276.632,-14.043,075.954
4 Jan 2021 08:07:00.000,275.711,-14.435,075.562
4 Jan 2021 08:08:00.000,274.764,-14.769,075.229
4 Jan 2021 08:09:00.000,273.796,-15.041,074.956
4 Jan 2021 08:10:00.000,272.810,-15.251,074.746
4 Jan 2021 08:11:00.000,271.810,-15.399,074.599
4 Jan 2021 08:12:00.000,270.802,-15.482,074.515
4 Jan 2021 08:13:00.000,269.791,-15.501,074.496
4 Jan 2021 08:14:00.000,268.780,-15.456,074.542
4 Jan 2021 08:15:00.000,267.775,-15.346,074.651
4 Jan 2021 08:16:00.000,266.781,-15.173,074.824
4 Jan 2021 08:17:00.000,265.801,-14.937,075.060
4 Jan 2021 08:18:00.000,264.841,-14.640,075.358
4 Jan 2021 08:19:00.000,263.904,-14.282,075.715
4 Jan 2021 08:20:00.000,262.995,-13.866,076.131
4 Jan 2021 08:21:00.000,262.118,-13.393,076.604
4 Jan 2021 08:22:00.000,261.275,-12.867,077.131
4 Jan 2021 08:23:00.000,260.471,-12.288,077.709
4 Jan 2021 08:24:00.000,259.708,-11.660,078.337
4 Jan 2021 08:25:00.000,258.990,-10.986,079.012
4 Jan 2021 08:26:00.000,258.318,-10.268,079.729
4 Jan 2021 08:27:00.000,257.696,-09.510,080.488
4 Jan 2021 08:28:00.000,257.124,-08.715,081.283
4 Jan 2021 08:29:00.000,256.606,-07.885,082.112
4 Jan 2021 08:30:00.000,256.141,-07.026,082.971
4 Jan 2021 08:31:00.000,255.733,-06.139,083.858
4 Jan 2021 08:32:00.000,255.381,-05.229,084.768
4 Jan 2021 08:33:00.000,255.086,-04.299,085.698
4 Jan 2021 08:34:00.000,254.850,-03.353,086.644
4 Jan 2021 08:35:00.000,254.673,-02.394,087.603
4 Jan 2021 08:36:00.000,254.555,-01.426,088.571
4 Jan 2021 08:37:00.000,254.497,-00.452,089.545
4 Jan 2021 08:38:00.000,254.499,000.523,090.520
4 Jan 2021 08:39:00.000,254.561,001.496,091.493
4 Jan 2021 08:40:00.000,254.682,002.464,092.461
4 Jan 2021 08:41:00.000,254.863,003.422,093.419
4 Jan 2021 08:42:00.000,255.103,004.368,094.365
4 Jan 2021 08:43:00.000,255.400,005.297,095.294
4 Jan 2021 08:44:00.000,255.756,006.205,096.203
4 Jan 2021 08:45:00.000,256.168,007.091,097.088
4 Jan 2021 08:46:00.000,256.636,007.948,097.946
4 Jan 2021 08:47:00.000,257.158,008.776,098.773
4 Jan 2021 08:48:00.000,257.733,009.569,099.566
4 Jan 2021 08:49:00.000,258.359,010.325,100.322
4 Jan 2021 08:50:00.000,259.033,011.040,101.038
4 Jan 2021 08:51:00.000,259.755,011.712,101.709
4 Jan 2021 08:52:00.000,260.520,012.337,102.334
4 Jan 2021 08:53:00.000,261.327,012.913,102.910
4 Jan 2021 08:54:00.000,262.172,013.437,103.434
4 Jan 2021 08:55:00.000,263.052,013.906,103.903
4 Jan 2021 08:56:00.000,263.963,014.319,104.316
4 Jan 2021 08:57:00.000,264.902,014.673,104.670
4 Jan 2021 08:58:00.000,265.864,014.967,104.964
4 Jan 2021 08:59:00.000,266.845,015.199,105.196
4 Jan 2021 09:00:00.000,267.841,015.368,105.366
4 Jan 2021 09:01:00.000,268.847,015.474,105.471
4 Jan 2021 09:02:00.000,269.858,015.515,105.513
4 Jan 2021 09:03:00.000,270.870,015.492,105.489
4 Jan 2021 09:04:00.000,271.878,015.405,105.402
4 Jan 2021 09:05:00.000,272.877,015.254,105.251
4 Jan 2021 09:06:00.000,273.863,015.039,105.037
4 Jan 2021 09:07:00.000,274.831,014.763,104.760
4 Jan 2021 09:08:00.000,275.777,014.426,104.423
4 Jan 2021 09:09:00.000,276.697,014.029,104.027
4 Jan 2021 09:10:00.000,277.586,013.576,103.573
4 Jan 2021 09:11:00.000,278.442,013.067,103.065
4 Jan 2021 09:12:00.000,279.260,012.506,102.503
4 Jan 2021 09:13:00.000,280.038,011.894,101.892
4 Jan 2021 09:14:00.000,280.772,011.236,101.233
4 Jan 2021 09:15:00.000,281.460,010.532,100.530
4 Jan 2021 09:16:00.000,282.100,009.787,099.785
4 Jan 2021 09:17:00.000,282.690,009.004,099.002
4 Jan 2021 09:18:00.000,283.228,008.186,098.183
4 Jan 2021 09:19:00.000,283.711,007.336,097.334
4 Jan 2021 09:20:00.000,284.140,006.458,096.455
4 Jan 2021 09:21:00.000,284.512,005.555,095.553
4 Jan 2021 09:22:00.000,284.826,004.631,094.629
4 Jan 2021 09:23:00.000,285.083,003.690,093.687
4 Jan 2021 09:24:00.000,285.280,002.734,092.732
4 Jan 2021 09:25:00.000,285.419,001.769,091.766
4 Jan 2021 09:26:00.000,285.497,000.796,090.793
4 Jan 2021 09:27:00.000,285.516,-00.179,089.818
4 Jan 2021 09:28:00.000,285.475,-01.154,088.843
4 Jan 2021 09:29:00.000,285.375,-02.125,087.872
4 Jan 2021 09:30:00.000,285.214,-03.087,086.910
4 Jan 2021 09:31:00.000,284.995,-04.038,085.959
4 Jan 2021 09:32:00.000,284.717,-04.974,085.024
4 Jan 2021 09:33:00.000,284.381,-05.890,084.107
4 Jan 2021 09:34:00.000,283.988,-06.785,083.213
4 Jan 2021 09:35:00.000,283.539,-07.653,082.344
4 Jan 2021 09:36:00.000,283.036,-08.492,081.506
4 Jan 2021 09:37:00.000,282.479,-09.297,080.700
4 Jan 2021 09:38:00.000,281.870,-10.067,079.930
4 Jan 2021 09:39:00.000,281.212,-10.797,079.200
4 Jan 2021 09:40:00.000,280.506,-11.485,078.513
4 Jan 2021 09:41:00.000,279.755,-12.127,077.871
4 Jan 2021 09:42:00.000,278.962,-12.720,077.277
4 Jan 2021 09:43:00.000,278.129,-13.263,076.735
4 Jan 2021 09:44:00.000,277.261,-13.751,076.246
4 Jan 2021 09:45:00.000,276.359,-14.184,075.813
4 Jan 2021 09:46:00.000,275.429,-14.559,075.438
4 Jan 2021 09:47:00.000,274.474,-14.874,075.123
4 Jan 2021 09:48:00.000,273.499,-15.128,074.869
4 Jan 2021 09:49:00.000,272.507,-15.319,074.678
4 Jan 2021 09:50:00.000,271.503,-15.447,074.550
4 Jan 2021 09:51:00.000,270.493,-15.511,074.486
4 Jan 2021 09:52:00.000,269.480,-15.510,074.487
4 Jan 2021 09:53:00.000,268.470,-15.445,074.552
4 Jan 2021 09:54:00.000,267.466,-15.316,074.681
4 Jan 2021 09:55:00.000,266.475,-15.123,074.874
4 Jan 2021 09:56:00.000,265.499,-14.868,075.129
4 Jan 2021 09:57:00.000,264.545,-14.551,075.446
4 Jan 2021 09:58:00.000,263.615,-14.175,075.822
4 Jan 2021 09:59:00.000,262.714,-13.741,076.256
4 Jan 2021 10:00:00.000,261.846,-13.251,076.746
4 Jan 2021 10:01:00.000,261.014,-12.708,077.290
4 Jan 2021 10:02:00.000,260.222,-12.113,077.884
4 Jan 2021 10:03:00.000,259.472,-11.470,078.528
4 Jan 2021 10:04:00.000,258.767,-10.781,079.216
4 Jan 2021 10:05:00.000,258.109,-10.050,079.947
4 Jan 2021 10:06:00.000,257.502,-09.279,080.718
4 Jan 2021 10:07:00.000,256.946,-08.472,081.525
4 Jan 2021 10:08:00.000,256.443,-07.633,082.365
4 Jan 2021 10:09:00.000,255.995,-06.763,083.234
4 Jan 2021 10:10:00.000,255.603,-05.868,084.129
4 Jan 2021 10:11:00.000,255.269,-04.951,085.046
4 Jan 2021 10:12:00.000,254.992,-04.015,085.983
4 Jan 2021 10:13:00.000,254.774,-03.063,086.934
4 Jan 2021 10:14:00.000,254.615,-02.100,087.897
4 Jan 2021 10:15:00.000,254.515,-01.129,088.869
4 Jan 2021 10:16:00.000,254.475,-00.153,089.844
4 Jan 2021 10:17:00.000,254.496,000.823,090.820
4 Jan 2021 10:18:00.000,254.576,001.796,091.793
4 Jan 2021 10:19:00.000,254.715,002.762,092.759
4 Jan 2021 10:20:00.000,254.914,003.718,093.715
4 Jan 2021 10:21:00.000,255.172,004.659,094.657
4 Jan 2021 10:22:00.000,255.488,005.583,095.581
4 Jan 2021 10:23:00.000,255.862,006.486,096.484
4 Jan 2021 10:24:00.000,256.291,007.364,097.362
4 Jan 2021 10:25:00.000,256.777,008.214,098.211
4 Jan 2021 10:26:00.000,257.316,009.032,099.029
4 Jan 2021 10:27:00.000,257.907,009.815,099.812
4 Jan 2021 10:28:00.000,258.548,010.560,100.557
4 Jan 2021 10:29:00.000,259.238,011.263,101.260
4 Jan 2021 10:30:00.000,259.974,011.921,101.918
4 Jan 2021 10:31:00.000,260.754,012.532,102.529
4 Jan 2021 10:32:00.000,261.573,013.093,103.090
4 Jan 2021 10:33:00.000,262.430,013.601,103.598
4 Jan 2021 10:34:00.000,263.321,014.053,104.051
4 Jan 2021 10:35:00.000,264.242,014.449,104.446
4 Jan 2021 10:36:00.000,265.190,014.785,104.782
4 Jan 2021 10:37:00.000,266.159,015.060,105.058
4 Jan 2021 10:38:00.000,267.146,015.274,105.271
4 Jan 2021 10:39:00.000,268.147,015.424,105.421
4 Jan 2021 10:40:00.000,269.156,015.510,105.507
4 Jan 2021 10:41:00.000,270.169,015.531,105.529
4 Jan 2021 10:42:00.000,271.181,015.488,105.486
4 Jan 2021 10:43:00.000,272.188,015.381,105.379
4 Jan 2021 10:44:00.000,273.185,015.210,105.208
4 Jan 2021 10:45:00.000,274.167,014.977,104.974
4 Jan 2021 10:46:00.000,275.130,014.681,104.678
4 Jan 2021 10:47:00.000,276.069,014.325,104.323
4 Jan 2021 10:48:00.000,276.981,013.911,103.908
4 Jan 2021 10:49:00.000,277.861,013.440,103.437
4 Jan 2021 10:50:00.000,278.706,012.914,102.911
4 Jan 2021 10:51:00.000,279.513,012.336,102.334
4 Jan 2021 10:52:00.000,280.279,011.709,101.707
4 Jan 2021 10:53:00.000,281.000,011.036,101.033
