"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1739,7 Nov 2020 15:02:35.533,7 Nov 2020 15:10:06.692,451.159
1740,7 Nov 2020 16:37:31.532,7 Nov 2020 16:49:05.752,694.220
1741,7 Nov 2020 18:17:22.564,7 Nov 2020 18:25:52.099,509.534
1742,8 Nov 2020 04:34:17.096,8 Nov 2020 04:43:02.331,525.235
1743,8 Nov 2020 06:11:09.448,8 Nov 2020 06:22:42.187,692.739
1744,8 Nov 2020 07:50:13.418,8 Nov 2020 07:57:28.168,434.750
1745,8 Nov 2020 15:43:37.309,8 Nov 2020 15:53:49.886,612.577
1746,8 Nov 2020 17:20:38.848,8 Nov 2020 17:31:54.496,675.648
1747,9 Nov 2020 05:16:26.121,9 Nov 2020 05:27:27.709,661.588
1748,9 Nov 2020 06:54:20.296,9 Nov 2020 07:04:54.381,634.085
1749,9 Nov 2020 14:51:24.068,9 Nov 2020 14:57:44.767,380.698
1750,9 Nov 2020 16:25:38.702,9 Nov 2020 16:37:05.072,686.370
1751,9 Nov 2020 18:04:47.760,9 Nov 2020 18:14:13.175,565.415
1752,10 Nov 2020 04:22:43.668,10 Nov 2020 04:30:19.997,456.329
1753,10 Nov 2020 05:59:09.919,10 Nov 2020 06:10:46.424,696.505
1754,10 Nov 2020 07:37:55.908,10 Nov 2020 07:46:10.401,494.494
1755,10 Nov 2020 15:32:03.389,10 Nov 2020 15:41:41.422,578.034
1756,10 Nov 2020 17:08:31.307,10 Nov 2020 17:19:59.924,688.617
1757,10 Nov 2020 18:51:02.577,10 Nov 2020 18:55:00.151,237.573
1758,11 Nov 2020 05:04:35.642,11 Nov 2020 05:15:11.786,636.144
1759,11 Nov 2020 06:42:15.161,11 Nov 2020 06:53:12.850,657.688
1760,11 Nov 2020 08:22:48.797,11 Nov 2020 08:25:36.782,167.985
1761,11 Nov 2020 14:40:25.231,11 Nov 2020 14:45:12.776,287.546
1762,11 Nov 2020 16:13:49.802,11 Nov 2020 16:25:02.871,673.070
1763,11 Nov 2020 17:52:20.819,11 Nov 2020 18:02:29.037,608.218
1764,12 Nov 2020 04:11:22.154,12 Nov 2020 04:17:22.925,360.770
1765,12 Nov 2020 05:47:11.994,12 Nov 2020 05:58:46.661,694.667
1766,12 Nov 2020 07:25:42.489,12 Nov 2020 07:34:46.016,543.527
1767,12 Nov 2020 15:20:34.363,12 Nov 2020 15:29:30.545,536.182
1768,12 Nov 2020 16:56:28.090,12 Nov 2020 17:08:03.443,695.354
1769,12 Nov 2020 18:37:41.394,12 Nov 2020 18:44:00.293,378.899
1770,13 Nov 2020 04:52:48.244,13 Nov 2020 05:02:50.260,602.017
1771,13 Nov 2020 06:30:11.662,13 Nov 2020 06:41:27.263,675.601
1772,13 Nov 2020 08:09:55.954,13 Nov 2020 08:15:00.932,304.978
1773,13 Nov 2020 14:29:58.826,13 Nov 2020 14:32:10.902,132.076
1774,13 Nov 2020 16:02:04.863,13 Nov 2020 16:12:59.111,654.249
1775,13 Nov 2020 17:40:00.258,13 Nov 2020 17:50:41.085,640.827
1776,14 Nov 2020 04:00:30.212,14 Nov 2020 04:03:53.333,203.120
1777,14 Nov 2020 05:35:15.813,14 Nov 2020 05:46:42.760,686.946
1778,14 Nov 2020 07:13:32.046,14 Nov 2020 07:23:16.157,584.111
1779,14 Nov 2020 15:09:10.961,14 Nov 2020 15:17:16.554,485.593
1780,14 Nov 2020 16:44:28.987,14 Nov 2020 16:56:05.257,696.269
1781,14 Nov 2020 18:24:47.301,14 Nov 2020 18:32:36.269,468.968
1782,15 Nov 2020 04:41:04.832,15 Nov 2020 04:50:22.169,557.337
1783,15 Nov 2020 06:18:09.703,15 Nov 2020 06:29:37.720,688.017
1784,15 Nov 2020 07:57:26.156,15 Nov 2020 08:03:59.485,393.329
1785,15 Nov 2020 15:50:24.007,15 Nov 2020 16:00:53.694,629.688
1786,15 Nov 2020 17:27:45.176,15 Nov 2020 17:38:50.170,664.994
1787,16 Nov 2020 05:23:21.569,16 Nov 2020 05:34:34.493,672.925
1788,16 Nov 2020 07:01:23.930,16 Nov 2020 07:11:41.484,617.554
1789,16 Nov 2020 14:57:54.442,16 Nov 2020 15:04:58.208,423.767
1790,16 Nov 2020 16:32:33.866,16 Nov 2020 16:44:05.474,691.608
1791,16 Nov 2020 18:12:06.782,16 Nov 2020 18:21:01.474,534.692
1792,17 Nov 2020 04:29:26.949,17 Nov 2020 04:37:45.875,498.926
1793,17 Nov 2020 06:06:09.275,17 Nov 2020 06:17:44.250,694.975
1794,17 Nov 2020 07:45:05.342,17 Nov 2020 07:52:46.504,461.162
1795,17 Nov 2020 15:38:47.443,17 Nov 2020 15:48:46.438,598.995
1796,17 Nov 2020 17:15:34.983,17 Nov 2020 17:26:56.831,681.848
1797,17 Nov 2020 18:59:56.316,17 Nov 2020 19:00:19.736,23.420
1798,18 Nov 2020 05:11:29.576,18 Nov 2020 05:22:21.525,651.949
1799,18 Nov 2020 06:49:17.769,18 Nov 2020 07:00:02.402,644.632
1800,18 Nov 2020 14:46:47.414,18 Nov 2020 14:52:32.915,345.501
1801,18 Nov 2020 16:20:42.673,18 Nov 2020 16:32:04.157,681.484
1802,18 Nov 2020 17:59:35.491,18 Nov 2020 18:09:20.148,584.658
1803,19 Nov 2020 04:17:57.602,19 Nov 2020 04:24:58.298,420.696
1804,19 Nov 2020 05:54:10.400,19 Nov 2020 06:05:46.836,696.435
1805,19 Nov 2020 07:32:49.718,19 Nov 2020 07:41:25.791,516.073
1806,19 Nov 2020 15:27:15.494,19 Nov 2020 15:36:37.030,561.536
1807,19 Nov 2020 17:03:29.273,19 Nov 2020 17:15:01.433,692.160
1808,19 Nov 2020 18:45:23.231,19 Nov 2020 18:50:30.003,306.772
1809,20 Nov 2020 04:59:40.294,20 Nov 2020 05:10:03.360,623.065
1810,20 Nov 2020 06:37:13.331,20 Nov 2020 06:48:19.164,665.833
1811,20 Nov 2020 08:17:21.442,20 Nov 2020 08:21:17.142,235.700
1812,20 Nov 2020 14:35:57.173,20 Nov 2020 14:39:53.384,236.211
1813,20 Nov 2020 16:08:55.414,20 Nov 2020 16:20:01.315,665.900
1814,20 Nov 2020 17:47:11.348,20 Nov 2020 17:57:34.285,622.937
1815,21 Nov 2020 04:06:44.398,21 Nov 2020 04:11:51.705,307.307
1816,21 Nov 2020 05:42:13.184,21 Nov 2020 05:53:45.368,692.183
1817,21 Nov 2020 07:20:37.642,21 Nov 2020 07:29:59.021,561.379
1818,21 Nov 2020 15:15:48.705,21 Nov 2020 15:24:24.961,516.256
1819,21 Nov 2020 16:51:27.791,21 Nov 2020 17:03:04.221,696.430
1820,21 Nov 2020 18:32:16.536,21 Nov 2020 18:39:16.891,420.356
1821,22 Nov 2020 04:47:54.420,22 Nov 2020 04:57:39.242,584.822
1822,22 Nov 2020 06:25:10.477,22 Nov 2020 06:36:31.916,681.439
1823,22 Nov 2020 08:04:41.831,22 Nov 2020 08:10:26.996,345.165
1824,22 Nov 2020 15:57:12.159,22 Nov 2020 16:07:56.876,644.717
1825,22 Nov 2020 17:34:53.162,22 Nov 2020 17:45:45.019,651.857
1826,23 Nov 2020 03:56:51.445,23 Nov 2020 03:57:21.848,30.403
1827,23 Nov 2020 05:30:17.780,23 Nov 2020 05:41:39.681,681.901
1828,23 Nov 2020 07:08:28.228,23 Nov 2020 07:18:27.094,598.866
1829,23 Nov 2020 15:04:27.973,23 Nov 2020 15:12:09.354,461.381
1830,23 Nov 2020 16:39:30.359,23 Nov 2020 16:51:05.353,694.994
1831,23 Nov 2020 18:19:28.903,23 Nov 2020 18:27:47.589,498.686
1832,24 Nov 2020 04:36:13.070,24 Nov 2020 04:45:07.985,534.914
1833,24 Nov 2020 06:13:09.160,24 Nov 2020 06:24:40.739,691.579
1834,24 Nov 2020 07:52:16.508,24 Nov 2020 07:59:20.009,423.501
1835,24 Nov 2020 15:45:33.062,24 Nov 2020 15:55:50.724,617.662
1836,24 Nov 2020 17:22:40.178,24 Nov 2020 17:33:53.040,672.862
1837,25 Nov 2020 05:18:24.430,25 Nov 2020 05:29:29.503,665.074
1838,25 Nov 2020 06:56:20.963,25 Nov 2020 07:06:50.544,629.581
1839,25 Nov 2020 14:53:14.961,25 Nov 2020 14:59:48.556,393.595
1840,25 Nov 2020 16:27:36.883,25 Nov 2020 16:39:04.928,688.045
1841,25 Nov 2020 18:06:52.580,25 Nov 2020 18:16:09.738,557.157
1842,26 Nov 2020 04:24:38.245,26 Nov 2020 04:32:27.508,469.263
1843,26 Nov 2020 06:01:09.373,26 Nov 2020 06:12:45.635,696.263
1844,26 Nov 2020 07:39:58.142,26 Nov 2020 07:48:03.518,485.377
1845,26 Nov 2020 15:33:58.377,26 Nov 2020 15:43:42.616,584.240
1846,26 Nov 2020 17:10:31.893,26 Nov 2020 17:21:58.806,686.913
1847,26 Nov 2020 18:53:21.754,26 Nov 2020 18:56:44.055,202.301
1848,27 Nov 2020 05:06:33.501,27 Nov 2020 05:17:14.442,640.941
1849,27 Nov 2020 06:44:15.542,27 Nov 2020 06:55:09.706,654.164
1850,27 Nov 2020 08:25:04.187,27 Nov 2020 08:27:15.228,131.041
1851,27 Nov 2020 14:42:13.466,27 Nov 2020 14:47:18.793,305.326
1852,27 Nov 2020 16:15:47.328,27 Nov 2020 16:27:02.981,675.653
1853,27 Nov 2020 17:54:24.459,27 Nov 2020 18:04:26.340,601.881
1854,28 Nov 2020 04:13:14.157,28 Nov 2020 04:19:33.487,379.330
1855,28 Nov 2020 05:49:11.172,28 Nov 2020 06:00:46.546,695.374
1856,28 Nov 2020 07:27:44.140,28 Nov 2020 07:36:40.135,535.995
1857,28 Nov 2020 15:22:28.503,28 Nov 2020 15:31:32.177,543.673
1858,28 Nov 2020 16:58:27.975,28 Nov 2020 17:10:02.627,694.652
1859,28 Nov 2020 18:39:51.945,28 Nov 2020 18:45:52.318,360.373
1860,29 Nov 2020 04:54:45.537,29 Nov 2020 05:04:53.907,608.369
1861,29 Nov 2020 06:32:11.778,29 Nov 2020 06:43:24.782,673.004
1862,29 Nov 2020 08:12:02.037,29 Nov 2020 08:16:49.115,287.078
1863,29 Nov 2020 14:31:37.476,29 Nov 2020 14:34:26.087,168.611
1864,29 Nov 2020 16:04:01.725,29 Nov 2020 16:14:59.483,657.758
1865,29 Nov 2020 17:42:02.912,29 Nov 2020 17:52:38.956,636.044
1866,30 Nov 2020 04:02:14.119,30 Nov 2020 04:06:12.488,238.369
1867,30 Nov 2020 05:37:14.690,30 Nov 2020 05:48:43.343,688.653
1868,30 Nov 2020 07:15:33.255,30 Nov 2020 07:25:11.131,577.876
1869,30 Nov 2020 15:11:04.098,30 Nov 2020 15:19:18.768,494.670
1870,30 Nov 2020 16:46:28.201,30 Nov 2020 16:58:04.710,696.509
1871,30 Nov 2020 18:26:54.804,30 Nov 2020 18:34:30.868,456.064
1872,1 Dec 2020 04:43:01.376,1 Dec 2020 04:52:26.992,565.616
1873,1 Dec 2020 06:20:09.567,1 Dec 2020 06:31:35.892,686.325
1874,1 Dec 2020 07:59:29.984,1 Dec 2020 08:05:50.341,380.357
1875,1 Dec 2020 15:52:20.180,1 Dec 2020 16:02:54.352,634.171
1876,1 Dec 2020 17:29:46.969,1 Dec 2020 17:40:48.486,661.517
1877,2 Dec 2020 05:25:20.103,2 Dec 2020 05:36:35.821,675.717
1878,2 Dec 2020 07:03:24.782,2 Dec 2020 07:13:37.227,612.444
1879,2 Dec 2020 14:59:46.313,2 Dec 2020 15:07:01.267,434.954
1880,2 Dec 2020 16:34:32.422,2 Dec 2020 16:46:05.184,692.762
1881,2 Dec 2020 18:14:12.434,2 Dec 2020 18:22:57.468,525.034
1882,3 Dec 2020 04:31:22.424,3 Dec 2020 04:39:52.226,509.803
1883,3 Dec 2020 06:08:08.879,3 Dec 2020 06:19:43.080,694.202
1884,3 Dec 2020 07:47:08.030,3 Dec 2020 07:54:38.918,450.888
1885,3 Dec 2020 15:40:42.884,3 Dec 2020 15:50:47.416,604.532
1886,3 Dec 2020 17:17:35.997,3 Dec 2020 17:28:55.520,679.523
1887,4 Dec 2020 05:13:27.709,4 Dec 2020 05:24:23.669,655.960
1888,4 Dec 2020 06:51:18.316,4 Dec 2020 07:01:58.859,640.543
1889,4 Dec 2020 14:48:37.415,4 Dec 2020 14:54:37.412,359.996
1890,4 Dec 2020 16:22:40.581,4 Dec 2020 16:34:04.121,683.539
1891,4 Dec 2020 18:01:39.791,4 Dec 2020 18:11:17.050,577.260
1892,5 Dec 2020 04:19:51.328,5 Dec 2020 04:27:06.859,435.530
1893,5 Dec 2020 05:56:09.746,5 Dec 2020 06:07:46.325,696.580
1894,5 Dec 2020 07:34:51.695,5 Dec 2020 07:43:19.348,507.653
1895,5 Dec 2020 15:29:10.142,5 Dec 2020 15:38:38.390,568.248
1896,5 Dec 2020 17:05:29.567,5 Dec 2020 17:17:00.444,690.877
1897,5 Dec 2020 18:47:37.195,5 Dec 2020 18:52:18.909,281.714
1898,6 Dec 2020 05:01:37.935,6 Dec 2020 05:12:06.411,628.476
1899,6 Dec 2020 06:39:13.602,6 Dec 2020 06:50:16.298,662.696
1900,6 Dec 2020 08:19:30.617,6 Dec 2020 08:23:01.982,211.366
1901,6 Dec 2020 14:37:43.349,6 Dec 2020 14:42:01.289,257.940
1902,6 Dec 2020 16:10:52.668,6 Dec 2020 16:22:01.532,668.864
1903,6 Dec 2020 17:49:14.560,6 Dec 2020 17:59:31.849,617.288
1904,7 Dec 2020 04:08:34.416,7 Dec 2020 04:14:04.461,330.045
1905,7 Dec 2020 05:44:12.240,7 Dec 2020 05:55:45.543,693.303
1906,7 Dec 2020 07:22:39.097,7 Dec 2020 07:31:53.511,554.414
1907,7 Dec 2020 15:17:42.453,7 Dec 2020 15:26:26.812,524.359
1908,7 Dec 2020 16:53:27.399,7 Dec 2020 17:05:03.519,696.120
1909,7 Dec 2020 18:34:25.574,7 Dec 2020 18:41:10.234,404.660
1910,8 Dec 2020 04:49:51.430,8 Dec 2020 04:59:43.353,591.923
1911,8 Dec 2020 06:27:10.490,8 Dec 2020 06:38:29.714,679.225
1912,8 Dec 2020 08:06:46.742,8 Dec 2020 08:12:16.528,329.786
1913,8 Dec 2020 14:27:55.807,8 Dec 2020 14:28:21.197,25.390
1914,8 Dec 2020 15:59:08.741,8 Dec 2020 16:09:57.369,648.629
1915,8 Dec 2020 17:36:55.447,8 Dec 2020 17:47:43.086,647.639
1916,9 Dec 2020 03:58:02.580,9 Dec 2020 04:00:13.997,131.417
1917,9 Dec 2020 05:32:16.522,9 Dec 2020 05:43:40.570,684.048
1918,9 Dec 2020 07:10:29.284,9 Dec 2020 07:20:22.398,593.113
1919,9 Dec 2020 15:06:20.625,9 Dec 2020 15:14:11.874,471.249
1920,9 Dec 2020 16:41:29.301,9 Dec 2020 16:53:04.920,695.619
1921,9 Dec 2020 18:21:35.548,9 Dec 2020 18:29:42.857,487.309
1922,10 Dec 2020 04:38:09.223,10 Dec 2020 04:47:13.395,544.172
1923,10 Dec 2020 06:15:08.916,10 Dec 2020 06:26:39.186,690.270
1924,10 Dec 2020 07:54:19.793,10 Dec 2020 08:01:11.592,411.799
1925,10 Dec 2020 15:47:28.940,10 Dec 2020 15:57:51.509,622.569
1926,10 Dec 2020 17:24:41.640,10 Dec 2020 17:35:51.521,669.880
1927,11 Dec 2020 05:20:22.807,11 Dec 2020 05:31:31.163,668.356
1928,11 Dec 2020 06:58:21.686,11 Dec 2020 07:08:46.591,624.905
1929,11 Dec 2020 14:55:06.163,11 Dec 2020 15:01:52.109,405.946
1930,11 Dec 2020 16:29:35.170,11 Dec 2020 16:41:04.749,689.579
1931,11 Dec 2020 18:08:57.624,11 Dec 2020 18:18:06.154,548.530
1932,12 Dec 2020 04:26:33.104,12 Dec 2020 04:34:34.660,481.556
1933,12 Dec 2020 06:03:08.873,12 Dec 2020 06:14:44.739,695.866
1934,12 Dec 2020 07:42:00.507,12 Dec 2020 07:49:56.445,475.937
1935,12 Dec 2020 15:35:53.501,12 Dec 2020 15:45:43.747,590.246
1936,12 Dec 2020 17:12:32.601,12 Dec 2020 17:23:57.635,685.034
1937,12 Dec 2020 18:55:45.261,12 Dec 2020 18:58:23.723,158.462
1938,13 Dec 2020 05:08:31.442,13 Dec 2020 05:19:16.951,645.509
1939,13 Dec 2020 06:46:15.974,13 Dec 2020 06:57:06.446,650.472
1940,13 Dec 2020 08:27:27.707,13 Dec 2020 08:28:45.481,77.774
1941,13 Dec 2020 14:44:02.304,13 Dec 2020 14:49:24.286,321.983
1942,13 Dec 2020 16:17:44.964,13 Dec 2020 16:29:03.049,678.084
1943,13 Dec 2020 17:56:28.282,13 Dec 2020 18:06:23.548,595.265
1944,14 Dec 2020 04:15:06.739,14 Dec 2020 04:21:43.394,396.656
1945,14 Dec 2020 05:51:10.403,14 Dec 2020 06:02:46.316,695.913
1946,14 Dec 2020 07:29:45.886,14 Dec 2020 07:38:34.097,528.211
1947,14 Dec 2020 15:24:22.792,14 Dec 2020 15:33:33.728,550.936
1948,14 Dec 2020 17:00:27.978,14 Dec 2020 17:12:01.762,693.784
1949,14 Dec 2020 18:42:03.259,14 Dec 2020 18:47:43.674,340.416
1950,15 Dec 2020 04:56:42.936,15 Dec 2020 05:06:57.379,614.443
1951,15 Dec 2020 06:34:11.942,15 Dec 2020 06:45:22.195,670.254
1952,15 Dec 2020 08:14:08.764,15 Dec 2020 08:18:36.582,267.818
1953,15 Dec 2020 14:33:19.555,15 Dec 2020 14:36:37.908,198.353
1954,15 Dec 2020 16:05:58.703,15 Dec 2020 16:16:59.813,661.110
1955,15 Dec 2020 17:44:05.723,15 Dec 2020 17:54:36.746,631.022
1956,16 Dec 2020 04:04:00.553,16 Dec 2020 04:08:29.036,268.482
1957,16 Dec 2020 05:39:13.619,16 Dec 2020 05:50:43.814,690.195
1958,16 Dec 2020 07:17:34.534,16 Dec 2020 07:27:05.971,571.437
1959,16 Dec 2020 15:12:57.417,16 Dec 2020 15:21:20.868,503.451
1960,16 Dec 2020 16:48:27.528,16 Dec 2020 17:00:04.123,696.595
1961,16 Dec 2020 18:29:02.696,16 Dec 2020 18:36:25.162,442.467
1962,17 Dec 2020 04:44:58.063,17 Dec 2020 04:54:31.609,573.546
1963,17 Dec 2020 06:22:09.475,17 Dec 2020 06:33:33.962,684.487
1964,17 Dec 2020 08:01:34.082,17 Dec 2020 08:07:40.864,366.782
1965,17 Dec 2020 15:54:16.475,17 Dec 2020 16:04:54.962,638.488
1966,17 Dec 2020 17:31:48.902,17 Dec 2020 17:42:46.740,657.839
1967,18 Dec 2020 05:27:18.701,18 Dec 2020 05:38:37.032,678.331
1968,18 Dec 2020 07:05:25.695,18 Dec 2020 07:15:32.850,607.154
1969,18 Dec 2020 15:01:38.425,18 Dec 2020 15:09:04.157,445.732
1970,18 Dec 2020 16:36:31.096,18 Dec 2020 16:48:04.858,693.763
1971,18 Dec 2020 18:16:18.348,18 Dec 2020 18:24:53.278,514.930
1972,19 Dec 2020 04:33:18.104,19 Dec 2020 04:41:58.291,520.187
1973,19 Dec 2020 06:10:08.535,19 Dec 2020 06:21:41.800,693.265
1974,19 Dec 2020 07:49:10.881,19 Dec 2020 07:56:31.117,440.236
1975,19 Dec 2020 15:42:38.457,19 Dec 2020 15:52:48.339,609.882
1976,19 Dec 2020 17:19:37.139,19 Dec 2020 17:30:54.157,677.018
1977,20 Dec 2020 05:15:25.916,20 Dec 2020 05:26:25.674,659.758
1978,20 Dec 2020 06:53:18.915,20 Dec 2020 07:03:55.199,636.284
1979,20 Dec 2020 14:50:27.807,20 Dec 2020 14:56:41.603,373.796
1980,20 Dec 2020 16:24:38.599,20 Dec 2020 16:36:04.048,685.449
1981,20 Dec 2020 18:03:44.296,20 Dec 2020 18:13:13.829,569.534
1982,21 Dec 2020 04:21:45.419,21 Dec 2020 04:29:14.980,449.561
1983,21 Dec 2020 05:58:09.134,21 Dec 2020 06:09:45.708,696.574
1984,21 Dec 2020 07:36:53.778,21 Dec 2020 07:45:12.731,498.953
1985,21 Dec 2020 15:31:04.937,21 Dec 2020 15:40:39.687,574.750
1986,21 Dec 2020 17:07:29.979,21 Dec 2020 17:18:59.406,689.428
1987,21 Dec 2020 18:49:52.729,21 Dec 2020 18:54:06.341,253.612
1988,22 Dec 2020 05:03:35.668,22 Dec 2020 05:14:09.308,633.641
1989,22 Dec 2020 06:41:13.922,22 Dec 2020 06:52:13.324,659.402
1990,22 Dec 2020 08:21:41.468,22 Dec 2020 08:24:45.087,183.619
1991,22 Dec 2020 14:39:30.485,22 Dec 2020 14:44:08.305,277.820
1992,22 Dec 2020 16:12:50.031,22 Dec 2020 16:24:01.714,671.683
1993,22 Dec 2020 17:51:17.946,22 Dec 2020 18:01:29.321,611.375
1994,23 Dec 2020 04:10:25.334,23 Dec 2020 04:16:16.236,350.901
1995,23 Dec 2020 05:46:11.353,23 Dec 2020 05:57:45.603,694.250
1996,23 Dec 2020 07:24:40.637,23 Dec 2020 07:33:47.854,547.217
1997,23 Dec 2020 15:19:36.359,23 Dec 2020 15:28:28.572,532.213
1998,23 Dec 2020 16:55:27.117,23 Dec 2020 17:07:02.775,695.658
1999,23 Dec 2020 18:36:35.166,23 Dec 2020 18:43:03.118,387.952
2000,24 Dec 2020 04:51:48.561,24 Dec 2020 05:01:47.279,598.718
2001,24 Dec 2020 06:29:10.554,24 Dec 2020 06:40:27.404,676.850
2002,24 Dec 2020 08:08:52.078,24 Dec 2020 08:14:05.572,313.493
2003,24 Dec 2020 14:29:11.254,24 Dec 2020 14:30:59.484,108.230
2004,24 Dec 2020 16:01:05.440,24 Dec 2020 16:11:57.813,652.373
2005,24 Dec 2020 17:38:57.881,24 Dec 2020 17:49:41.089,643.208
2006,25 Dec 2020 03:59:38.630,25 Dec 2020 04:02:41.151,182.521
2007,25 Dec 2020 05:34:15.322,25 Dec 2020 05:45:41.347,686.024
2008,25 Dec 2020 07:12:30.408,25 Dec 2020 07:22:17.574,587.166
2009,25 Dec 2020 15:08:13.489,25 Dec 2020 15:16:14.269,480.780
2010,25 Dec 2020 16:43:28.359,25 Dec 2020 16:55:04.446,696.088
2011,25 Dec 2020 18:23:42.519,25 Dec 2020 18:31:37.886,475.366
2012,26 Dec 2020 04:40:05.540,26 Dec 2020 04:49:18.573,553.033
2013,26 Dec 2020 06:17:08.724,26 Dec 2020 06:28:37.531,688.807
2014,26 Dec 2020 07:56:23.289,26 Dec 2020 08:03:02.900,399.610
2015,26 Dec 2020 15:49:24.942,26 Dec 2020 15:59:52.249,627.307
2016,26 Dec 2020 17:26:43.237,26 Dec 2020 17:37:49.948,666.711
2017,27 Dec 2020 05:22:21.252,27 Dec 2020 05:33:32.700,671.448
2018,27 Dec 2020 07:00:22.467,27 Dec 2020 07:10:42.519,620.052
2019,27 Dec 2020 14:56:57.653,27 Dec 2020 15:03:55.452,417.798
2020,27 Dec 2020 16:31:33.575,27 Dec 2020 16:43:04.531,690.956
2021,27 Dec 2020 18:11:02.909,27 Dec 2020 18:20:02.417,539.507
2022,28 Dec 2020 04:28:28.224,28 Dec 2020 04:36:41.483,493.259
2023,28 Dec 2020 06:05:08.421,28 Dec 2020 06:16:43.734,695.313
2024,28 Dec 2020 07:44:03.002,28 Dec 2020 07:51:49.175,466.174
2025,28 Dec 2020 15:37:48.760,28 Dec 2020 15:47:44.821,596.061
2026,28 Dec 2020 17:14:33.436,28 Dec 2020 17:25:56.419,682.984
2027,28 Dec 2020 18:58:18.718,28 Dec 2020 18:59:53.537,94.818
2028,29 Dec 2020 05:10:29.465,29 Dec 2020 05:21:19.319,649.854
2029,29 Dec 2020 06:48:16.457,29 Dec 2020 06:59:03.083,646.626
2030,29 Dec 2020 14:45:51.658,29 Dec 2020 14:51:29.340,337.681
2031,29 Dec 2020 16:19:42.716,29 Dec 2020 16:31:03.085,680.369
2032,29 Dec 2020 17:58:32.292,29 Dec 2020 18:08:20.643,588.351
2033,30 Dec 2020 04:16:59.817,30 Dec 2020 04:23:52.728,412.911
2034,30 Dec 2020 05:53:09.683,30 Dec 2020 06:04:45.984,696.302
2035,30 Dec 2020 07:31:47.727,30 Dec 2020 07:40:27.909,520.181
2036,30 Dec 2020 15:26:17.229,30 Dec 2020 15:35:35.206,557.976
2037,30 Dec 2020 17:02:28.102,30 Dec 2020 17:14:00.858,692.755
2038,30 Dec 2020 18:44:15.473,30 Dec 2020 18:49:34.223,318.750
2039,31 Dec 2020 04:58:40.435,31 Dec 2020 05:09:00.686,620.251
2040,31 Dec 2020 06:36:12.154,31 Dec 2020 06:47:19.500,667.345
2041,31 Dec 2020 08:16:16.303,31 Dec 2020 08:20:23.177,246.874
2042,31 Dec 2020 14:35:03.716,31 Dec 2020 14:38:47.732,224.016
2043,31 Dec 2020 16:07:55.796,31 Dec 2020 16:19:00.105,664.309
2044,31 Dec 2020 17:46:08.696,31 Dec 2020 17:56:34.455,625.759

